ID,URL,ESTADO,ALCANCE,INSTITUCIÓN,NOMBRE,BENEFICIARIO,INICIO,FIN,MONTO,FECHA_EXTRACCION,DESCRIPCION,CATEGORIA,WEB
279,https://fondos.gob.cl/ficha/mma/fpa2024-/,CERRADO,Nacional,Ministerio del Medio Ambiente,FONDO DE PROTECCIÓN AMBIENTAL (FPA): CONTRIBUYENDO A LA CONSERVACIÓN DEL PUDÚ EN LA PROVINCIA DE CHILOÉ,Organizaciones,28/08/2024,11/10/2024,$30.000.000,2024-11-26 11:41:46,"A través de este Concurso, el MMA por medio del Fondo de Protección Ambiental, busca contribuir a la conservación del Pudú, mediante la elaboración e implementación de un Piloto de Intervención, en la Provincia de Chiloé.",Medio Ambiente,https://fondos.mma.gob.cl/fpa-2024-pudu-conservacion/
280,https://fondos.gob.cl/ficha/mincap/artesania_curatorialbienal/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",Área de Artesanía: Convocatoria para el proyecto curatorial de la Bienal Révélations 2025,Persona Natural,29/08/2024,30/09/2024,$5.000.000,2024-11-26 11:41:49,"Este concurso tiene por objeto seleccionar un proyecto curatorial para la muestra de artesanía en el Stand de Chile en Révélations, la Bienal Internacional de Oficios de Arte y Creación a efectuarse entre el 21 al 25 mayo de 2025 en París, Francia.  Révélations reúne a profesionales franceses e internacionales del mercado de la creación y aficionados de artesanía de autor alrededor de obras inéditas y técnicas artísticas únicas. Creada y organizada desde 2013 por Ateliers d’Art de France, gremio que representa los oficios de Arte en Francia, la bienal es la actividad más importante de Europa para el sector de la artesanía contemporánea.",Arte y cultura,https://www.fondosdecultura.cl/wp-content/uploads/2024/08/Base-Revelations-2024.pdf
281,https://fondos.gob.cl/ficha/mincap/galeria-gabriela-mistral/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",Convocatoria para exhibiciones e intervenciones artísticas Galería Gabriela Mistral 2025,Persona Natural,03/09/2024,14/10/2024,Entre $5.000.000 y $15.000.000,2024-11-26 11:41:54,"Con el objetivo de promover y dar visibilidad a la creación y producción en artes visuales contemporáneas, Galería Gabriela Mistral abre su Convocatoria para Exhibiciones e Intervenciones Artísticas 2025. Dirigida a artistas, curadores/as, gestores/as, u otros agentes del arte contemporáneo, este llamado es una oportunidad para ser parte de la programación de este espacio con proyectos inéditos, individuales o colectivos.
Pueden participar personas con nacionalidad chilena, o extranjeros con residencia definitiva en Chile, que cuenten entre 5 y 20 años de experiencia, quienes al momento de postular deberán escoger una de las siguientes modalidades:
- Exhibiciones, para presentar proyectos de exposiciones de procesos u obras.
- Acciones de carácter efímero, que permite presentar proyectos de performance, intervenciones, acciones, arte relacional, entre otras manifestaciones vinculadas a las artes visuales contemporáneas, que se implementen en un periodo de tiempo acotado.",Arte y cultura,https://www.fondosdecultura.cl/wp-content/uploads/2024/09/Base-GGM-2025.pdf
282,https://fondos.gob.cl/ficha/mincap/festcomicylibro/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",Fondo del Libro: Convocatorias para participar en el Festival del Cómic de Angouleme y la Feria del Libro Infantil de Bolonia 2025,Personas Naturales y Jurídicas,03/09/2024,03/10/2024,No aplica,2024-11-26 11:41:59,"El Ministerio de las Culturas, por medio del Fondo del Libro y la Lectura, llama a concurso público para asistir al Festival del Cómic de Angouleme y a la Feria del Libro Infantil de Bolonia, a realizarse entre el 29 de enero y el 2 de febrero de 2025; y el 31 de marzo y el 3 de abril de 2025, respectivamente.
Este nuevo llamado sigue el mandato de la Política Nacional de la Lectura, el Libro y las Bibliotecas, al dar continuidad a una de sus líneas de acción más importante: fortalecer la internacionalización de la industria de nuestro país y de sus voces creativas, por medio de instancias como esta, que permiten el intercambio de ideas, la muestra de la producción local y la generación de posibles de negocios editoriales.",Arte y cultura,https://www.fondosdecultura.cl/wp-content/uploads/2024/09/FL-Angouleme-bolonia.pdf
283,https://fondos.gob.cl/ficha/goreatacama/frpd2024/,CERRADO,Regional,Gobierno Regional de Atacama,FONDO REGIONAL PARA LA PRODUCTIVIDAD Y EL DESARROLLO (FRPD) 2024 GOBIERNO REGIONAL DE ATACAMA,Persona Jurídica,04/09/2024,17/10/2024,Hasta $500.000.000,2024-11-26 11:42:05,"Existe en la Ley de presupuesto N°21.640/2024, el denominado Fondo Regional para la Productividad y el Desarrollo (FRDP). El cual financiará iniciativas para el desarrollo de proyectos, planes y programas de innovación, competitividad, ciencia y tecnología.

La Subsecretaría de CTCI dictó la Res. Exenta N°33/2024, donde se determinan las entidades que podrán participar como beneficiarias de este fondo y los ámbitos en que deben enmarcarse: Investigación, Innovación, Emprendimiento, Divulgación, Difusión y Transferencia Tecnológica. 

Éstos, se podrán orientar a programas que cuenten con componentes de formación, inserción y atracción de recursos humanos especializados para los niveles profesionales, formación técnica certificada y postgrados o al fortalecimiento de redes para la generación de conocimiento, innovación, emprendimiento científico-tecnológico, y equipamiento tecnológico; o en su caso al fomento de la cultura, del conocimiento, innovación y emprendimiento innovador de base científica-tecnológica y desarrollo productivo de alto valor agregado, a la creación de capacidades tecnológicas y equipamiento multiuso que estimule la investigación, desarrollo, innovación, emprendimiento y competitividad de la región o al fin al financiamiento de los proyectos aprobados en el contexto del Fondo Estructural de I+D+i de Universidades que lleva adelante el Ministerio de CTCI, para las Universidades de la región.",Emprendimiento e Innovación,http://www.goreatacama.cl/
284,https://fondos.gob.cl/ficha/mincap/programa-adquisicion-libros/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",Fondo del Libro y la lectura: Programa de Adquisición de libros de autores chilenos para distribución en Bibliotecas Públicas – Convocatoria 2024,Personas Naturales y Jurídicas,09/09/2024,10/10/2024,No aplica,2024-11-26 11:42:10,"El Ministerio de las Culturas, las Artes y el Patrimonio, a través del Fondo Nacional de Fomento del Libro y la Lectura, abre su convocatoria 2024 para la Adquisición de libros de autoras y autores chilenos para distribución en Bibliotecas Públicas de todo el país. Esta convocatoria tiene por objetivo apoyar a la industria nacional, difundir a los/as autores/as nacionales y otorgar material bibliográfico actualizado a usuarios/as de bibliotecas públicas.
Podrán postular personas jurídicas y naturales en las siguientes categorías: Literatura de ficción, Literatura de no ficción, Patrimonio y Artes, Generalidades, Ciencias básicas y aplicadas, Ciencias Sociales y Humanidades, Infantil-Juvenil y Narrativa Gráfica. La obra postulada debe ser primera edición publicada entre el 01 de enero y el 31 de diciembre de 2023, más información en bases del concurso.",Arte y cultura,https://www.fondosdecultura.cl/wp-content/uploads/2024/09/bases-adquisicion-libros-2024.pdf
285,https://fondos.gob.cl/ficha/mincap/aepr2024/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",Consejo Nacional de Artes Escénicas: Premio a las Artes Escénicas Nacionales Presidente de la República 2024,Personas Naturales y Jurídicas,09/09/2024,10/10/2024,No aplica,2024-11-26 11:42:14,"El Ministerio de las Culturas, las Artes y el Patrimonio, junto con el Consejo Nacional de Artes Escénicas, abre el llamado para presentar las postulaciones al Premio a las Artes Escénicas Nacionales Presidente de la República 2024.
Establecido por Ley 21.175 de Fomento a las Artes Escénicas, el Premio a las Artes Escénicas Nacionales Presidente de la República se concede de manera anual y está destinado a reconocer la excelencia, creatividad, labor y aporte trascendente de artistas escénicos en las siguientes 8 menciones:
Teatro
Danza
Ópera
Circo
Títeres o Narración Oral (*)
Autores/as de obras de teatro, coreografías, libretos, guiones o relatos, ya sean originales o adaptados, que se puedan escenificar en alguna de las menciones señaladas anteriormente
Diseñador/a Escénico
Artista Escénico/a Emergente.",Arte y cultura,https://www.fondosdecultura.cl/premio-a-las-artes-escenicas-nacionales-presidente-de-la-republica-2024/
286,https://fondos.gob.cl/ficha/mincap/cpprmn/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",Consejo de Fomento de la Música Nacional: Convocatoria Premio a la Música Nacional Presidente de la República 2024,Personas Naturales y Jurídicas,12/09/2024,04/11/2024,No aplica,2024-11-26 11:42:18,"El Ministerio de las Culturas, las Artes y el Patrimonio, junto al Consejo de Fomento de la Música Nacional, abren la convocatoria para postular al Premio a la Música Nacional Presidente de la República 2024.
Éste reconoce la obra y trabajo de las y los postulantes que, por su excelencia, creatividad, labor destacada y aporte trascendente al repertorio de la Música Nacional, se hagan acreedores de este galardón en los tres géneros musicales reconocidos en la legislación nacional (Música Popular, Docta y de Raíz folklórica y tradición oral), además de contemplar dos reconocimientos en las categorías de Edición Musical y Producción Fonográfica.",Arte y cultura,https://www.fondosdecultura.cl/premio-musica-nacional-presidente-republica-2024/
287,https://fondos.gob.cl/ficha/mincap/audiovisual_pedrosienna/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",Fondo Audiovisual: Premios Pedro Sienna Extemporáneos,Personas Naturales y Jurídicas,12/09/2024,15/10/2024,No aplica,2024-11-26 11:42:22,"Los Premios Pedro Sienna Extemporáneos tienen el objetivo de reconocer obras audiovisuales nacionales que hayan sido estrenadas comercialmente o comunicadas públicamente en salas de cine del país durante los años 2020, 2021, 2022 y 2023.
 Además, también buscan reconocer a quienes hayan participado creativa o técnicamente en alguna de las etapas de la realización de las mismas y cuyo aporte destaque por la originalidad, creatividad, calidad artística y/o técnica y proyección, en una o más de las siguientes categorías:
 Mejor largometraje en el género ficción
 Mejor largometraje en el género animación
 Mejor largometraje en el género documental
 Mejor guion en los géneros ficción, animación y documental
 Mejor cortometraje
 Mejor interpretación protagónica femenina
 Mejor interpretación protagónica masculina
 Mejor interpretación secundaria femenina
 Mejor interpretación secundaria masculina
 Mejor dirección
 Mejor dirección de arte
 Mejor dirección de fotografía
 Mejor diseño de vestuario
 Mejor maquillaje
 Mejores efectos especiales
 Mejor montaje
 Mejor música original
 Mejor diseño sonoro.",Arte y cultura,https://www.fondosdecultura.cl/wp-content/uploads/2024/09/bases-pedro-sienna-2020-2021-2022-2023.pdf
288,https://fondos.gob.cl/ficha/mincap/pabellon19bienalarquitecturadevenecia2024/,CERRADO,Nacional,"Ministerio de las Culturas, las Artes y el Patrimonio",Área de Arquitectura: Concurso de ideas para el Pabellón de Chile en la 19ª Bienal de Arquitectura de Venecia,Persona Natural,16/09/2024,04/11/2024,-,2024-11-26 11:42:27,"El Ministerio de las Culturas, las Artes y el Patrimonio, a través de su Área de Arquitectura, inició la apertura del concurso de ideas para el Pabellón de Chile en la 19ª Bienal de Arquitectura de Venecia, evento internacional que se realizará en Italia entre el 10 de mayo al 23 de noviembre del 2025. El pabellón nacional volverá a utilizar la sala dell’Isolotto del Arsenale que ha sido recientemente restaurada, gracias a la colaboración conjunta entre el Ministerio de las Culturas, las Artes y el Patrimonio y el Ministerio de Relaciones Exteriores.
A través de esta convocatoria, se busca seleccionar una propuesta curatorial que representará a Chile en esta importante bienal internacional. El concurso busca elegir una propuesta que esté no sólo en sintonía con los enfoques curatoriales contemporáneos, sino que responda en forma original y creativa a la temática de la próxima Bienal: Inteligencias, natural, artificial, colectiva.",Arte y cultura,https://www.fondosdecultura.cl/wp-content/uploads/2024/09/1a.-Bases-concurso-de-ideas-Pabellon-de-Chile-en-la-19-Bienal-de-Arquitectura-de-Venecia.pdf
289,https://fondos.gob.cl/ficha/subctci/convocatoriafinanciamientoestructural/,CERRADO,Nacional,"Subsecretaría de Ciencia, Tecnología, Conocimiento e Innovación - SUBCTCI",CONVOCATORIA FINANCIAMIENTO ESTRUCTURAL I+D+i UNIVERSITARIO - ETAPA 1,Persona Jurídica,23/09/2024,24/10/2024,$100.000.000,2024-11-26 11:42:31,"El Programa de Financiamiento estructural I+D+i Universitario tiene por objeto fortalecer las capacidades de Investigación, Desarrollo e Innovación (I+D+i) en universidades públicas y privadas acreditadas en Chile. El programa busca apoyar a las universidades en la generación, mantención y gestión de sus capacidades institucionales de I+D+i, contribuyendo al desarrollo territorial y nacional, mejorando la calidad de vida desde una perspectiva integral de desarrollo económico y sociocultural.


Existen dos líneas de participación: 
1. Fondo I+D+i Universitario Territorial (FIUT): 
Pueden participar las Universidades con acreditación institucional de 3 a 5 años. 
Está enfocado en potenciar la contribución de las universidades al desarrollo territorial y los procesos de descentralización.
2. Fondo I+D+i Universitario Frontera (FIUF):
Pueden participar las universidades con acreditación institucional de 6 o 7 años. 
Está enfocado en potenciar la contribución de las universidades a los desafíos país propuestos por Consejo CTCI. 

Para ambas líneas de participación, en la Etapa 1 ""Levantamiento de Línea Base y Brechas de Capacidades Institucionales en I+D+i y Diseño de Plan de Trabajo"" se debe elaborar un diagnóstico de capacidades y brechas en I+D+i, así como el diseño de un plan de trabajo por un máximo de diez años, diferenciando y priorizando componentes según el diagnóstico inicial.
El plazo de ejecución para esta etapa será de 9 meses.",Investigación y desarrollo,https://minciencia.gob.cl/areas/fortalecimiento-sistema/programa-de-financiamiento-estructural-para-universidades-chilen/
